epoch,mse
782,0.0002518909647963582
783,0.00025146767041347886
784,0.0002510455983528398
785,0.0002506246975321052
786,0.00025020535548652935
787,0.000249787284539352
788,0.0002493706284485545
789,0.00024895532346364777
790,0.0002485411011803687
791,0.0002481285880638612
792,0.0002477172775399478
793,0.0002473071420458198
794,0.00024689871889499427
795,0.000246490834568523
796,0.0002460850266733383
797,0.000245680567302166
798,0.00024527697820133114
799,0.00024487495307740347
800,0.0002444740993256829
801,0.000244074411071483
802,0.00024367621424856587
803,0.0002432790347047556
804,0.00024288328442169407
805,0.00024248879188005625
806,0.00024209550333982474
807,0.00024170324415348824
808,0.00024131256331090095
809,0.00024092301953510702
810,0.00024053461299200051
811,0.00024014747496555638
812,0.0002397615244586439
813,0.00023937683423325406
814,0.00023899328735252405
815,0.00023861076110612032
816,0.0002382299020436198
817,0.00023784978803869137
818,0.00023747106514491922
819,0.00023709330885163978
820,0.00023671720440767387
821,0.0002363418807629975
822,0.00023596744405741618
823,0.00023559459615737945
824,0.00023522293251712604
825,0.0002348520728977116
826,0.00023448269519134646
827,0.0002341145136762318
828,0.00023374723693413146
829,0.00023338102544844395
830,0.0002330160334016427
831,0.00023265217490365926
832,0.00023228923700597845
833,0.00023192768398815693
834,0.00023156703804264088
835,0.00023120702446267674
836,0.00023084915663667977
837,0.0002304917435416468
838,0.00023013558222182944
839,0.00022978034208511426
840,0.0002294261656528666
841,0.00022907319517154927
842,0.00022872078754350967
843,0.00022837019265986805
844,0.00022802012209985491
845,0.00022767137549806486
846,0.00022732362305958597
847,0.00022697681368012522
848,0.00022663099903708233
849,0.0002262864522507457
850,0.00022594273909192552
851,0.00022560005909190618
852,0.00022525832567435697
853,0.00022491774244887046
854,0.00022457804305833448
855,0.00022423932628826666
856,0.0002239017037531912
857,0.00022356508323195828
858,0.00022322932994862403
859,0.0002228946945085723
860,0.00022256094582760491
861,0.00022222819148347967
862,0.00022189638522147857
863,0.00022156538732122827
864,0.00022123573040357602
865,0.00022090681194898888
866,0.00022057884040741724
867,0.00022025176725813648
868,0.000219925857165098
869,0.00021960071473713363
870,0.00021927627362497494
871,0.00021895313592624303
872,0.00021863071953493384
873,0.00021830964260927474
874,0.000217989152219931
875,0.0002176695190980902
876,0.00021735100987007995
877,0.00021703273612775067
878,0.00021671621569371315
879,0.0002164005291869792
880,0.00021608549763017706
881,0.00021577109083194122
882,0.00021545812405454886
883,0.00021514575278651357
884,0.00021483405584917038
885,0.00021452376262961643
886,0.00021421404807198864
887,0.0002139051717393563
888,0.00021359714341788263
889,0.0002132900341791521
890,0.0002129838607905344
891,0.0002126784597473491
892,0.0002123739201663514
893,0.0002120702503707391
894,0.00021176731716252153
895,0.0002114654088608788
896,0.0002111642393704994
897,0.00021086393115368494
898,0.0002105643995900246
899,0.0002102657156303328
900,0.00020996790704085524
901,0.00020967057645933905
902,0.0002093747450166364
903,0.00020907927162651822
904,0.0002087845840707771
905,0.00020849099168252422
906,0.0002081980346245174
907,0.00020790564519321668
908,0.00020761462026768239
909,0.0002073240623013966
910,0.00020703432810842843
911,0.00020674530261541709
912,0.00020645705529313707
913,0.00020616979524264116
914,0.0002058826123037272
915,0.0002055973100217812
916,0.00020531225261449717
917,0.00020502781853099902
918,0.00020474441508830602
919,0.00020446170105559467
920,0.0002041796575772549
921,0.00020389826675279324
922,0.00020361790547514228
923,0.00020333820615276162
924,0.00020305927889717348
925,0.0002027809832829833
926,0.0002025035387237069
927,0.0002022265643590341
928,0.00020195065859005082
929,0.00020167551875725225
930,0.00020140096995145858
931,0.00020112714877915027
932,0.00020085397577757628
933,0.00020058167056580777
934,0.00020030997925294777
935,0.00020003905950776962
936,0.00019976891635380587
937,0.00019949942242716024
938,0.00019923044320679836
939,0.00019896252680191878
940,0.00019869495818562903
941,0.00019842845877093734
942,0.00019816250805640027
943,0.0001978972111564971
944,0.00019763262428220034
945,0.00019736870300663035
946,0.00019710544175125414
947,0.00019684290922888223
948,0.00019658090010972974
949,0.00019631985282496736
950,0.00019605939065388283
951,0.00019579959620608415
952,0.00019554049177492516
953,0.00019528204708428975
954,0.00019502418315013877
955,0.00019476706837087053
956,0.00019451059177458442
957,0.0001942547728320643
958,0.00019399959550851577
959,0.00019374509686598878
960,0.00019349117164032113
961,0.00019323791746023896
962,0.00019298545731503795
963,0.00019273345126841177
964,0.00019248207073085523
965,0.00019223157310183496
966,0.0001919814501363837
967,0.00019173227867040241
968,0.00019148344110049906
969,0.00019123535671721704
970,0.00019098796627153866
971,0.00019074078173836253
972,0.000190494752676317
973,0.00019024915407375617
974,0.00019000404137735528
975,0.00018975991398169803
976,0.00018951606214730643
977,0.00018927298107391562
978,0.00018903019141053515
979,0.00018878854951561683
980,0.00018854710549366118
981,0.0001883064425867702
982,0.00018806627653011638
983,0.00018782678145485307
984,0.00018758784142617157
985,0.00018734939941824415
986,0.0001871117690517949
987,0.00018687458759487506
988,0.00018663805719589595
989,0.00018640205940041794
990,0.00018616653348232286
991,0.00018593185095117554
992,0.00018569756809431784
993,0.00018546359899807816
994,0.0001852308447787997
995,0.00018499830207448152
996,0.00018476636017207194
997,0.00018453497836821747
998,0.00018430417210790355
999,0.00018407382340914792
1000,0.00018384419334843306
1001,0.00018361496577610527
1002,0.00018338617486251665
1003,0.00018315824924892485
1004,0.00018293093606267067
1005,0.000182704003897134
1006,0.00018247770016083662
1007,0.00018225189230946617
1008,0.00018202663967161145
1009,0.00018180192495792502
1010,0.00018157745021882117
1011,0.0001813540147956227
1012,0.00018113098592629297
1013,0.00018090831579567514
1014,0.00018068637360017594
1015,0.00018046486242244503
1016,0.0001802438710028652
1017,0.00018002343143648996
1018,0.00017980345715069127
1019,0.000179584080364618
1020,0.0001793652119950931
1021,0.0001791468885711496
1022,0.00017892904251716685
1023,0.00017871169907575824
1024,0.00017849490027313047
1025,0.0001782786183379582
1026,0.00017806291154407182
1027,0.00017784758524391935
1028,0.00017763284999893183
1029,0.00017741862957096731
1030,0.00017720486631860505
1031,0.00017699160440223127
1032,0.0001767789016242571
1033,0.0001765666328900431
1034,0.00017635491973805027
1035,0.00017614359236059905
1036,0.00017593282678249973
1037,0.0001757222317739582
1038,0.00017551291505589738
1039,0.00017530358759068525
1040,0.00017509480542063092
1041,0.0001748864948182344
1042,0.0001746787036857978
1043,0.00017447113278416443
1044,0.00017426449682334417
1045,0.00017405806534707318
1046,0.00017385218650108817
1047,0.00017364681136962864
1048,0.00017344178219248416
1049,0.0001732372995688575
1050,0.00017303336499540736
1051,0.00017282978655717545
1052,0.00017262673076878763
1053,0.0001724240871301478
1054,0.00017222199442213664
1055,0.0001720203314956584
1056,0.00017181910909439178
1057,0.00017161835807822477
1058,0.00017141803765980936
1059,0.00017121821502841838
1060,0.00017101885287147355
1061,0.00017081993152855235
1062,0.0001706213870270846
1063,0.00017042339188209766
1064,0.00017022583954175193
1065,0.00017002869549215502
1066,0.0001698320054773371
1067,0.00016963579394208562
1068,0.00016943993869335144
1069,0.00016924464841031482
1070,0.00016904971932914882
1071,0.00016885511017148747
1072,0.00016866104136657124
1073,0.0001684675121998571
1074,0.0001682744480299928
1075,0.00016808172055338616
1076,0.00016788938530311472
1077,0.00016769738560022448
1078,0.00016750610280372752
1079,0.00016731505173852361
1080,0.00016712442688670968
1081,0.00016693425079793793
1082,0.00016674449824889353
1083,0.0001665552092151395
1084,0.0001663663260178602
1085,0.0001661778605115307
1086,0.00016598979966034436
1087,0.0001658021612927299
1088,0.00016561491560540675
1089,0.0001654280736435865
1090,0.0001652416740696684
1091,0.0001650556833758674
1092,0.00016487008810301762
1093,0.00016468490545030307
1094,0.00016450007846748277
1095,0.00016431570759402054
1096,0.00016413171135815855
1097,0.0001639482342689233
1098,0.00016376502436461494
1099,0.00016358227982543816
1100,0.00016339988391549472
1101,0.00016321797566454935
1102,0.0001630363888697272
1103,0.00016285520845032162
1104,0.00016267435538725174
1105,0.00016249406814898687
1106,0.00016231398627734284
1107,0.00016213446335461951
1108,0.0001619552189961274
1109,0.0001617764129129524
1110,0.00016159793606105075
1111,0.0001614199090804498
1112,0.00016124209559991416
1113,0.00016106493283268362
1114,0.00016088799960286773
1115,0.0001607114714786229
1116,0.00016053529525337587
1117,0.00016035955538073318
1118,0.0001601841664349519
1119,0.0001600091048544232
1120,0.00015983442626443304
1121,0.00015966015670094408
1122,0.00015948628891530834
1123,0.00015931270856256728
1124,0.00015913958217489985
1125,0.00015896678537655082
1126,0.00015879431027848636
1127,0.0001586222425461449
1128,0.0001584505707615857
1129,0.00015827906246164438
1130,0.00015810823764688387
1131,0.00015793762292712772
1132,0.00015776726317111889
1133,0.00015759751197378424
1134,0.00015742797076074232
1135,0.00015725865902993237
1136,0.00015708996225697545
1137,0.00015692140669384613
1138,0.00015675335254877244
1139,0.00015658560555624075
1140,0.00015641818893370935
1141,0.00015625111447822393
1142,0.00015608442531396424
1143,0.00015591795175398562
1144,0.00015575199626324392
1145,0.00015558634243020814
1146,0.00015542102326440954
1147,0.00015525603899917048
1148,0.00015509138614306202
1149,0.0001549270793370966
1150,0.00015476312868127826
1151,0.00015459946268428073
1152,0.00015443623113721718
1153,0.00015427328645102533
1154,0.0001541106610886584
1155,0.00015394830026517058
1156,0.00015378642641827547
1157,0.0001536248241979245
1158,0.0001534635310753198
1159,0.00015330255165549328
1160,0.00015314201786115463
1161,0.0001529816803701832
1162,0.00015282168694730737
1163,0.00015266213126729727
1164,0.000152502840895644
1165,0.0001523438595103035
1166,0.00015218512927740215
1167,0.0001520268531333776
1168,0.0001518688631716386
1169,0.00015171117296992976
1170,0.00015155379611461872
1171,0.00015139672010619636
1172,0.0001512400343815301
1173,0.00015108363865375896
